lat,lng,alt,timestamp,x_acc,y_acc,z_acc,x_gyro,y_gyro,z_gyro,x_grav,y_grav,z_grav,lum,activity
40.16635,-8.453739,172.33157,1529358299851,0.2777274,3.8498764,10.371682,-1.4000158,-2.3773654,-1.2520294,-1.4000158,-2.3773654,-1.2520294,0.0,WALKING
40.16635,-8.453739,172.33157,1529358299852,0.7374141,3.8498764,10.697293,-1.4000158,-2.3773654,-1.2520294,-1.4000158,-2.3773654,-1.2520294,0.0,WALKING
40.16635,-8.453739,172.33157,1529358299852,0.7374141,3.8498764,10.697293,-1.4000158,-2.3773654,-1.2520294,1.4985,2.2876,9.4176,0.0,WALKING
40.16635,-8.453739,172.33157,1529358299852,0.7374141,3.8498764,10.697293,-1.3957572,-2.3912058,-1.2733225,-1.3957572,-2.3912058,-1.2733225,0.0,WALKING
40.16635,-8.453739,172.33157,1529358299861,1.1875241,3.8019924,10.927136,-1.3957572,-2.3912058,-1.2733225,-1.3957572,-2.3912058,-1.2733225,0.0,WALKING
40.16635,-8.453739,172.33157,1529358299862,1.1875241,3.8019924,10.927136,-1.4064038,-2.3869472,-1.29568,-1.4064038,-2.3869472,-1.29568,0.0,WALKING
40.16635,-8.453739,172.33157,1529358299862,1.5610195,3.667917,10.879252,-1.4064038,-2.3869472,-1.29568,-1.4064038,-2.3869472,-1.29568,0.0,WALKING
40.16635,-8.453739,172.33157,1529358299863,1.5610195,3.667917,10.879252,-1.4064038,-2.3869472,-1.29568,1.6773,2.2317998,9.4008,0.0,WALKING
40.16635,-8.453739,172.33157,1529358299863,1.5610195,3.667917,10.879252,-1.4255675,-2.3145509,-1.3073913,-1.4255675,-2.3145509,-1.3073913,0.0,WALKING
40.16635,-8.453739,172.33157,1529358299864,1.8579005,3.4572272,10.630256,-1.4255675,-2.3145509,-1.3073913,-1.4255675,-2.3145509,-1.3073913,0.0,WALKING
40.16635,-8.453739,172.33157,1529358299864,1.8579005,3.4572272,10.630256,-1.454313,-2.1729524,-1.3105851,-1.454313,-2.1729524,-1.3105851,0.0,WALKING
40.16635,-8.453739,172.33157,1529358299876,2.1068976,3.1890767,10.371682,-1.454313,-2.1729524,-1.3105851,-1.454313,-2.1729524,-1.3105851,0.0,WALKING
40.16635,-8.453739,172.33157,1529358299877,2.1068976,3.1890767,10.371682,-1.454313,-2.1729524,-1.3105851,1.9433999,1.9900999,9.4038,0.0,WALKING
40.16635,-8.453739,172.33157,1529358299877,2.1068976,3.1890767,10.371682,-1.4883819,-1.9813153,-1.3010033,-1.4883819,-1.9813153,-1.3010033,0.0,WALKING
40.16635,-8.453739,172.33157,1529358299877,2.327164,2.7964275,10.103531,-1.4883819,-1.9813153,-1.3010033,-1.4883819,-1.9813153,-1.3010033,0.0,WALKING
40.16635,-8.453739,172.33157,1529358299878,2.327164,2.7964275,10.103531,-1.5330973,-1.747092,-1.2850336,-1.5330973,-1.747092,-1.2850336,0.0,WALKING
